epoch,loss,val_macro_f1
0,0.6656920792478503,0.6595415863566326
1,0.5983558613242526,0.660889044181853
2,0.5730104699279323,0.6919050110044318
3,0.5624159800283837,0.6979790907607425
4,0.5468644061774919,0.6971966601050702
5,0.5445605218410492,0.7107502492800625
6,0.533415677872571,0.7153002312938567
7,0.5267536631136229,0.7198876096962755
8,0.528185151291616,0.7084795835333556
9,0.5162278684702787,0.719733023568894
10,0.5130158816323136,0.6501938223745902
11,0.5102734633467414,0.7104953885633937
12,0.5020179933670795,0.6937018810828104
13,0.49720227447423065,0.7304663545206386
14,0.4906418729912151,0.7265699296720911
15,0.4837517047470266,0.7365926989670369
16,0.4820779941298745,0.7323654148389881
17,0.47900044014959625,0.7264562401680829
18,0.4779017811471766,0.7320925904876444
19,0.4678328899723111,0.7321737212482827
20,0.4632136130874807,0.7358294012024982
21,0.45961718261241913,0.7373704985353335
22,0.45876563046917773,0.7388099901732297
23,0.45448038027142035,0.7365442263060381
24,0.4534576711329547,0.7428126741047595
25,0.4465934977386937,0.7432054947425609
26,0.44662084904584015,0.7374289445492468
27,0.4457760660937338,0.7391708195645371
28,0.4423520763715108,0.7413692794725629
29,0.4404628958665963,0.7412803159697485
