epoch,loss,val_macro_f1
0,0.6991443218606891,0.6451161745032438
1,0.6353602282928698,0.6566795278217845
2,0.607973419807174,0.6846901132609854
3,0.5831520534826048,0.68142184157889
4,0.5661967952143062,0.7124322840279058
5,0.5551899965062286,0.6827497583397829
6,0.539707193771998,0.7023344528082247
7,0.5302694191535314,0.7209396575071906
8,0.5273447908235319,0.694192072864799
9,0.5185748189687729,0.7030203610027497
10,0.5066445618867874,0.5771825958200698
11,0.5072994900472236,0.715101807302296
12,0.499313396486369,0.7143629176096228
13,0.48940327537782263,0.7204847755202692
14,0.48151168633591046,0.7237647940204355
15,0.47607876089486206,0.7257801148978114
16,0.4708064130761407,0.7328785475373182
17,0.4682504024469491,0.7277297230884117
18,0.4593586768164779,0.7243245605040275
19,0.4530876924594243,0.7303413517606226
20,0.4447517196337382,0.7306438131404921
21,0.4428246305747466,0.744421257002515
22,0.4309145325061047,0.7382419443717179
23,0.42971755383592664,0.7371899914518939
24,0.42436472936110065,0.7377289287882799
25,0.42035999939297186,0.7417571090098363
26,0.419573624477242,0.7432451229835221
27,0.41586466856075055,0.7386627448586317
28,0.4187172262957602,0.7408183809124362
29,0.4153024640047189,0.7384296979145987
