epoch,loss,val_macro_f1
0,0.6903789205984636,0.669920639322728
1,0.622931690830173,0.6819922734463041
2,0.5958828126842325,0.6866474622563896
3,0.5751928294246847,0.6990679271707587
4,0.5638094801794399,0.6935101675351277
5,0.5579510574991052,0.7090902178157168
6,0.5430641070459828,0.7012299959215861
7,0.5373398214578629,0.6890191438985163
8,0.5331626240954255,0.7162039181191447
9,0.5260682056347529,0.7023425518070376
10,0.5121944013870123,0.7265203091467668
11,0.5087996143283267,0.7141566268359163
12,0.5055462957331629,0.7075156850084606
13,0.5020523229331681,0.7245043670914199
14,0.49314875268574915,0.7255828232726343
15,0.4857849745136319,0.7285916852803215
16,0.47902461525165674,0.7320905166067374
17,0.4771603454243053,0.7332844074660344
18,0.4734141424749837,0.7335941703044692
19,0.4660309733766498,0.7268801994985526
20,0.4605231655366493,0.7339640625508498
21,0.45846919760559546,0.7375542745114168
22,0.4489816960060235,0.7344701443356094
23,0.4442575777118856,0.7373782803598883
24,0.4417450866012862,0.7361907719488002
25,0.438455681457664,0.7369371094535367
26,0.43796855346723035,0.7375892631311299
27,0.4361205186807748,0.7377479920422122
28,0.44113011613036646,0.7387812603099373
29,0.4391006597063758,0.736258133043438
