epoch,loss,val_macro_f1
0,0.7098480309500839,0.6692000534476954
1,0.6376873065124858,0.6747584268272211
2,0.606114000082016,0.687919635424265
3,0.5828895948149941,0.680780265857361
4,0.5632876546093912,0.6999352364495739
5,0.5612614782470645,0.7049854072942257
6,0.5352644012732939,0.6979750951874666
7,0.5311424100037777,0.7182734708402722
8,0.5238789816697439,0.711991186718532
9,0.5181995151620923,0.6845849409477733
10,0.5042131850213716,0.7161519799573282
11,0.5015055108250994,0.7062373423985299
12,0.4981894777579741,0.7215091037712266
13,0.4857521237749042,0.7252415587630542
14,0.48684151967366535,0.708953900990288
15,0.4776159272049413,0.7262276343332865
16,0.46998336911201477,0.7231787164256648
17,0.4678544948498408,0.7252276955317126
18,0.45747948144421435,0.7199672213966308
19,0.4507438418540088,0.7202339662182458
20,0.4445744211023504,0.7251667060147861
21,0.4409798067627531,0.7324578664687962
22,0.4260646330587792,0.7253231636151845
23,0.427314204248515,0.72855438032649
24,0.4201178352038066,0.7283262117667525
25,0.4149528800538092,0.7261904653346236
26,0.416376560474887,0.7267070405365985
27,0.41230118455308856,0.7245560591241453
28,0.41628747591466614,0.7262444262967902
29,0.41466836179747724,0.72562961606406
