epoch,loss,val_macro_f1
0,0.6155441051179712,0.6148722077867155
1,0.5622479933680911,0.672308430373539
2,0.5523247750419559,0.5555119283969812
3,0.5448419388496515,0.6715386978963473
4,0.5380639320973194,0.7086359070833101
5,0.5285325908299648,0.723740989440153
6,0.5203344252976504,0.7093268722709722
7,0.5197022787549279,0.7168499554655668
8,0.5080882202495228,0.7211069081147291
9,0.5001593760468743,0.7284108539952802
10,0.4993137712731506,0.7237471825944825
11,0.4957417908943061,0.7097208688815648
12,0.4885649861711444,0.7300399250379002
13,0.479665174628749,0.7184956070001046
14,0.4728970875342687,0.7246497143411809
15,0.46735364424459863,0.7217727723181334
16,0.46251666500712885,0.733634501676594
17,0.45464724482912006,0.7331096955477644
18,0.45066170891125995,0.7305531893712945
19,0.4402668516744267,0.7338061284168691
20,0.4364323358644139,0.7418759454185669
21,0.4299528639424931,0.741250552230181
22,0.4223859404975718,0.7362593918802733
23,0.4182157317797343,0.7200553361376552
24,0.4125610716415174,0.7447733356405727
25,0.4060688280698025,0.7457520873718969
26,0.40071278675036,0.741207998846143
27,0.3978737895235871,0.7464544385637353
28,0.3986550050251412,0.7437427172584671
29,0.3974268061645103,0.745586275390744
